event_url,issue_id,session_event_key,session_id_full,session_id_base,report_index,event_id,user_id_base,user_id_suffix,identification_link,app_version,os_version,os_major_version,model,date,crash_kind,nserror_code,nserror_domain,source,status,configuration,breadcrumbs_status,nslocalized_description,orientation_device,ram_free_mib,jailbroken,orientation_os,outcome,reason,last_step,steps_reached,screen_views,n_status_changes,first_breadcrumb_ts,last_breadcrumb_ts,session_elapsed_s
https://console.firebase.google.com/project/webszigno-dev-1532086359290/crashlytics/app/ios:hu.microsec.eszigno.mobile/issues/1782c2128a0148281dace39bf8664159?time=90d&versions=3.7.1+%282759%29&types=error&sessionEventKey=6d26a71ae55e4f6e8808d2f7f73fab4c_2222988231333378880,1782c2128a0148281dace39bf8664159,6d26a71ae55e4f6e8808d2f7f73fab4c_2222988231333378880,,6d26a71ae55e4f6e8808d2f7f73fab4c,,2222988231333378880,,,not available,3.7.1 (2759),iOS 26.5.0,26,iPhone 17,"May 27, 2026, 2:09:40 PM",SelfServiceRuntimeError,30803,hu.microsec.eszigno.mobile.SelfServiceRuntimeError,videoId,eSzigno.SelfServicePresenter.Status.finished,PROD Release,downloaded,Facekom finished with state: finished,,,,,,,,,,,,,
https://console.firebase.google.com/project/webszigno-dev-1532086359290/crashlytics/app/ios:hu.microsec.eszigno.mobile/issues/1782c2128a0148281dace39bf8664159?time=90d&versions=3.7.1+%282759%29&types=error&sessionEventKey=6d26a71ae55e4f6e8808d2f7f73fab4c_2222988136844098367,1782c2128a0148281dace39bf8664159,6d26a71ae55e4f6e8808d2f7f73fab4c_2222988136844098367,,6d26a71ae55e4f6e8808d2f7f73fab4c,,2222988136844098367,,,not available,3.7.1 (2759),iOS 26.5.0,26,iPhone 17,"May 27, 2026, 2:09:18 PM",SelfServiceRuntimeError,30802,hu.microsec.eszigno.mobile.SelfServiceRuntimeError,videoId,eSzigno.SelfServicePresenter.Status.finished,PROD Release,downloaded,"FaceKom session did enter background at step: 2-factor, isVideoStep: false.",,,,,,,,,,,,,
https://console.firebase.google.com/project/webszigno-dev-1532086359290/crashlytics/app/ios:hu.microsec.eszigno.mobile/issues/1782c2128a0148281dace39bf8664159?time=90d&versions=3.7.1+%282759%29&types=error&sessionEventKey=01ca66ea446e44bea4af736e42e6d3f8_2222985159672234155,1782c2128a0148281dace39bf8664159,01ca66ea446e44bea4af736e42e6d3f8_2222985159672234155,,01ca66ea446e44bea4af736e42e6d3f8,,2222985159672234155,,,not available,3.7.1 (2759),iOS 18.6.2,18,iPhone 12,"May 27, 2026, 1:57:45 PM",SelfServiceRuntimeError,30803,hu.microsec.eszigno.mobile.SelfServiceRuntimeError,videoId,eSzigno.SelfServicePresenter.Status.finished,PROD Release,downloaded,Facekom finished with state: finished,,,,,,,,,,,,,
https://console.firebase.google.com/project/webszigno-dev-1532086359290/crashlytics/app/ios:hu.microsec.eszigno.mobile/issues/1782c2128a0148281dace39bf8664159?time=90d&versions=3.7.1+%282759%29&types=error&sessionEventKey=01ca66ea446e44bea4af736e42e6d3f8_2222983854002176170,1782c2128a0148281dace39bf8664159,01ca66ea446e44bea4af736e42e6d3f8_2222983854002176170,,01ca66ea446e44bea4af736e42e6d3f8,,2222983854002176170,,,not available,3.7.1 (2759),iOS 18.6.2,18,iPhone 12,"May 27, 2026, 1:52:41 PM",SelfServiceRuntimeError,30803,hu.microsec.eszigno.mobile.SelfServiceRuntimeError,videoId,eSzigno.SelfServicePresenter.Status.finished,PROD Release,downloaded,"Facekom finished with state: aborted(message: Optional(""Unexpected error""))",,,,,,,,,,,,,
https://console.firebase.google.com/project/webszigno-dev-1532086359290/crashlytics/app/ios:hu.microsec.eszigno.mobile/issues/1782c2128a0148281dace39bf8664159?time=90d&versions=3.7.1+%282759%29&types=error&sessionEventKey=0026a01371494a708d856f6326fe2be2_2222982762910180360,1782c2128a0148281dace39bf8664159,0026a01371494a708d856f6326fe2be2_2222982762910180360,,0026a01371494a708d856f6326fe2be2,,2222982762910180360,,,not available,3.7.1 (2759),iOS 18.6.2,18,iPhone 12,"May 27, 2026, 1:48:27 PM",SelfServiceRuntimeError,30803,hu.microsec.eszigno.mobile.SelfServiceRuntimeError,videoId,eSzigno.SelfServicePresenter.Status.failed,PROD Release,downloaded,"Facekom finished with state: failed(title: Optional(""Verification failure""), subtitle: Optional(""The available attempts have been exhausted, restart the process by reading the QR code.""), message: nil)",,,,,,,,,,,,,
https://console.firebase.google.com/project/webszigno-dev-1532086359290/crashlytics/app/ios:hu.microsec.eszigno.mobile/issues/1782c2128a0148281dace39bf8664159?time=90d&versions=3.7.1+%282759%29&types=error&sessionEventKey=0026a01371494a708d856f6326fe2be2_2222981495894828038,1782c2128a0148281dace39bf8664159,0026a01371494a708d856f6326fe2be2_2222981495894828038,,0026a01371494a708d856f6326fe2be2,,2222981495894828038,,,not available,3.7.1 (2759),iOS 18.6.2,18,iPhone 12,"May 27, 2026, 1:43:32 PM",SelfServiceRuntimeError,30803,hu.microsec.eszigno.mobile.SelfServiceRuntimeError,videoId,eSzigno.SelfServicePresenter.Status.failed,PROD Release,downloaded,"Facekom finished with state: failed(title: Optional(""Verification failure""), subtitle: Optional(""The available attempts have been exhausted, restart the process by reading the QR code.""), message: nil)",,,,,,,,,,,,,
https://console.firebase.google.com/project/webszigno-dev-1532086359290/crashlytics/app/ios:hu.microsec.eszigno.mobile/issues/1782c2128a0148281dace39bf8664159?time=90d&versions=3.7.1+%282759%29&types=error&sessionEventKey=34811a95c15b494381a9228eec8e1df4_2222966209410148233,1782c2128a0148281dace39bf8664159,34811a95c15b494381a9228eec8e1df4_2222966209410148233,,34811a95c15b494381a9228eec8e1df4,,2222966209410148233,,,not available,3.7.1 (2759),iOS 26.5.0,26,iPhone 17 Pro Max,"May 27, 2026, 12:44:13 PM",SelfServiceRuntimeError,30803,hu.microsec.eszigno.mobile.SelfServiceRuntimeError,videoId,eSzigno.SelfServicePresenter.Status.finished,PROD Release,downloaded,Facekom finished with state: finished,,,,,,,,,,,,,
https://console.firebase.google.com/project/webszigno-dev-1532086359290/crashlytics/app/ios:hu.microsec.eszigno.mobile/issues/1782c2128a0148281dace39bf8664159?time=90d&versions=3.7.1+%282759%29&types=error&sessionEventKey=36e9a6ea73854476bb32968101aae55d_2222946967155469440,1782c2128a0148281dace39bf8664159,36e9a6ea73854476bb32968101aae55d_2222946967155469440,,36e9a6ea73854476bb32968101aae55d,,2222946967155469440,,,not available,3.7.1 (2759),iOS 26.2.0,26,iPhone 15 Pro,"May 27, 2026, 11:29:33 AM",SelfServiceRuntimeError,30803,hu.microsec.eszigno.mobile.SelfServiceRuntimeError,Logged out videoId,eSzigno.SelfServicePresenter.Status.finished,PROD Release,downloaded,Facekom finished with state: finished,,,,,,,,,,,,,
https://console.firebase.google.com/project/webszigno-dev-1532086359290/crashlytics/app/ios:hu.microsec.eszigno.mobile/issues/1782c2128a0148281dace39bf8664159?time=90d&versions=3.7.1+%282759%29&types=error&sessionEventKey=36e9a6ea73854476bb32968101aae55d_2222946902730959999,1782c2128a0148281dace39bf8664159,36e9a6ea73854476bb32968101aae55d_2222946902730959999,,36e9a6ea73854476bb32968101aae55d,,2222946902730959999,,,not available,3.7.1 (2759),iOS 26.2.0,26,iPhone 15 Pro,"May 27, 2026, 11:29:18 AM",SelfServiceRuntimeError,30802,hu.microsec.eszigno.mobile.SelfServiceRuntimeError,Logged out videoId,eSzigno.SelfServicePresenter.Status.finished,PROD Release,downloaded,"FaceKom session did enter background at step: 2-factor, isVideoStep: false.",,,,,,,,,,,,,
https://console.firebase.google.com/project/webszigno-dev-1532086359290/crashlytics/app/ios:hu.microsec.eszigno.mobile/issues/1782c2128a0148281dace39bf8664159?time=90d&versions=3.7.1+%282759%29&types=error&sessionEventKey=36e9a6ea73854476bb32968101aae55d_2222945837579070589,1782c2128a0148281dace39bf8664159,36e9a6ea73854476bb32968101aae55d_2222945837579070589,,36e9a6ea73854476bb32968101aae55d,,2222945837579070589,,,not available,3.7.1 (2759),iOS 26.2.0,26,iPhone 15 Pro,"May 27, 2026, 11:25:10 AM",SelfServiceRuntimeError,30804,hu.microsec.eszigno.mobile.SelfServiceRuntimeError,Logged out videoId,eSzigno.SelfServicePresenter.Status.finished,PROD Release,downloaded,FaceKom session disconnected: close while not in video step,,,,,,,,,,,,,
https://console.firebase.google.com/project/webszigno-dev-1532086359290/crashlytics/app/ios:hu.microsec.eszigno.mobile/issues/1782c2128a0148281dace39bf8664159?time=90d&versions=3.7.1+%282759%29&types=error&sessionEventKey=36e9a6ea73854476bb32968101aae55d_2222945446737046652,1782c2128a0148281dace39bf8664159,36e9a6ea73854476bb32968101aae55d_2222945446737046652,,36e9a6ea73854476bb32968101aae55d,,2222945446737046652,,,not available,3.7.1 (2759),iOS 26.2.0,26,iPhone 15 Pro,"May 27, 2026, 11:23:39 AM",SelfServiceRuntimeError,30803,hu.microsec.eszigno.mobile.SelfServiceRuntimeError,Logged out videoId,eSzigno.SelfServicePresenter.Status.finished,PROD Release,downloaded,"Facekom finished with state: aborted(message: Optional(""Ismeretlen hiba történt!""))",,,,,,,,,,,,,
https://console.firebase.google.com/project/webszigno-dev-1532086359290/crashlytics/app/ios:hu.microsec.eszigno.mobile/issues/1782c2128a0148281dace39bf8664159?time=90d&versions=3.7.1+%282759%29&types=error&sessionEventKey=36e9a6ea73854476bb32968101aae55d_2222945446737046651,1782c2128a0148281dace39bf8664159,36e9a6ea73854476bb32968101aae55d_2222945446737046651,,36e9a6ea73854476bb32968101aae55d,,2222945446737046651,,,not available,3.7.1 (2759),iOS 26.2.0,26,iPhone 15 Pro,"May 27, 2026, 11:23:39 AM",SelfServiceRuntimeError,30802,hu.microsec.eszigno.mobile.SelfServiceRuntimeError,Logged out videoId,eSzigno.SelfServicePresenter.Status.finished,PROD Release,downloaded,"FaceKom session did enter background at step: voice-liveness-check, isVideoStep: true.",,,,,,,,,,,,,
https://console.firebase.google.com/project/webszigno-dev-1532086359290/crashlytics/app/ios:hu.microsec.eszigno.mobile/issues/1782c2128a0148281dace39bf8664159?time=90d&versions=3.7.1+%282759%29&types=error&sessionEventKey=1bb5a0194ba84974bc94e01b2a109412_2222943851830958957,1782c2128a0148281dace39bf8664159,1bb5a0194ba84974bc94e01b2a109412_2222943851830958957,,1bb5a0194ba84974bc94e01b2a109412,,2222943851830958957,,,not available,3.7.1 (2759),iOS 26.4.2,26,iPhone 16,"May 27, 2026, 11:17:27 AM",SelfServiceRuntimeError,30803,hu.microsec.eszigno.mobile.SelfServiceRuntimeError,videoId,eSzigno.SelfServicePresenter.Status.finished,PROD Release,downloaded,Facekom finished with state: finished,,,,,,,,,,,,,
